transaction_id,user_id,amount,transaction_type,category,transaction_date,merchant,is_suspicious
8305,403,2679.08,credit,withdrawal,2025-08-22 23:47:19.224676,Merchant_90,False
8306,291,13591.03,debit,transfer,2025-10-10 11:48:19.224676,Merchant_22,False
8307,383,38497.08,credit,entertainment,2025-07-02 20:36:19.224676,Merchant_66,False
8308,591,346.89,debit,salary,2025-07-29 03:24:19.224676,Merchant_4,False
8309,953,7618.26,credit,shopping,2025-06-25 09:58:19.224676,Merchant_81,False
8310,50,11307.39,credit,entertainment,2025-08-21 22:01:19.224676,Merchant_22,False
8311,155,23710.38,credit,withdrawal,2025-07-11 07:33:19.224676,Merchant_54,False
8312,889,12838.99,debit,shopping,2025-08-14 16:56:19.224676,Merchant_86,False
8313,450,11996.05,debit,entertainment,2025-06-01 21:48:19.224676,Merchant_6,False
8314,409,38073.01,debit,salary,2025-07-24 12:36:19.224676,Merchant_61,True
8315,344,45162.78,debit,entertainment,2025-08-15 21:27:19.224676,Merchant_22,True
8316,45,993.02,credit,entertainment,2025-05-19 02:46:19.224676,Merchant_35,False
8317,347,15653.64,credit,shopping,2025-08-30 16:46:19.224676,Merchant_85,False
8318,238,24938.11,debit,food,2025-07-21 17:33:19.224676,Merchant_17,False
8319,614,8085.32,credit,entertainment,2025-08-01 14:59:19.224676,Merchant_59,False
8320,949,13876.74,debit,transfer,2025-09-16 04:09:19.224676,Merchant_36,False
8321,571,9467.79,credit,health,2025-10-18 18:50:19.224676,Merchant_59,False
8322,694,48945.27,credit,transport,2025-09-14 21:09:19.224676,Merchant_17,False
8323,625,23881.79,credit,transfer,2025-07-13 12:51:19.224676,Merchant_19,False
8324,957,45484.57,credit,food,2025-07-24 18:03:19.224676,Merchant_11,False
8325,517,44330.37,debit,transfer,2025-08-13 19:00:19.224676,Merchant_70,True
8326,983,29387.32,debit,food,2025-05-22 18:49:19.224676,Merchant_70,False
8327,478,22136.28,debit,transfer,2025-07-15 11:25:19.224676,Merchant_96,False
8328,159,14164.92,credit,transport,2025-06-27 21:02:19.224676,Merchant_93,False
8329,237,23589.7,debit,shopping,2025-09-26 13:57:19.224676,Merchant_100,False
8330,66,40988.53,credit,transfer,2025-10-15 09:09:19.224676,Merchant_49,False
8331,253,37302.38,debit,entertainment,2025-06-19 01:02:19.224676,Merchant_34,True
8332,893,12294.78,credit,entertainment,2025-06-10 16:26:19.224676,Merchant_37,False
8333,81,36183.91,credit,transport,2025-05-13 18:29:19.224676,Merchant_74,False
8334,288,43720.12,debit,food,2025-06-26 23:24:19.224676,Merchant_13,True
8335,461,40168.27,debit,entertainment,2025-05-29 20:55:19.224676,Merchant_17,True
8336,177,30546.59,debit,transport,2025-05-11 11:53:19.224676,Merchant_84,True
8337,416,44227.99,debit,entertainment,2025-07-23 09:04:19.224676,Merchant_25,True
8338,790,46228.96,credit,transfer,2025-06-24 18:16:19.224676,Merchant_77,False
8339,457,44662.7,credit,shopping,2025-05-13 23:36:19.224676,Merchant_78,False
8340,121,29463.58,debit,transfer,2025-07-30 14:26:19.224676,Merchant_41,False
8341,176,15752.3,credit,salary,2025-08-06 12:32:19.224676,Merchant_27,False
8342,525,34146.66,debit,health,2025-06-02 18:38:19.224676,Merchant_87,True
8343,724,47273.07,credit,entertainment,2025-05-15 00:38:19.224676,Merchant_11,False
8344,86,22720.73,credit,salary,2025-05-24 05:22:19.224676,Merchant_41,False
8345,629,23508.91,credit,health,2025-10-10 15:35:19.224676,Merchant_30,False
8346,685,31499.82,debit,food,2025-09-24 11:08:19.224676,Merchant_10,True
8347,741,47310.19,credit,health,2025-07-14 03:45:19.224676,Merchant_3,False
8348,289,23685.18,debit,entertainment,2025-09-08 20:14:19.224676,Merchant_75,False
8349,630,6972.1,credit,withdrawal,2025-10-06 11:52:19.224676,Merchant_92,False
8350,301,6214.7,debit,food,2025-08-08 03:45:19.224676,Merchant_26,False
8351,438,32447.72,debit,food,2025-10-27 02:10:19.224676,Merchant_74,True
8352,534,40989.28,debit,entertainment,2025-08-09 12:06:19.224676,Merchant_17,True
8353,600,27271.62,credit,food,2025-08-19 14:53:19.224676,Merchant_49,False
8354,732,13760.31,credit,transport,2025-05-08 10:54:19.224676,Merchant_9,False
8355,218,16282.73,credit,shopping,2025-10-31 01:41:19.224676,Merchant_67,False
8356,218,15731.39,credit,food,2025-07-01 10:04:19.224676,Merchant_53,False
8357,628,15327.57,credit,food,2025-05-22 09:27:19.224676,Merchant_80,False
8358,207,35048.52,debit,salary,2025-10-21 02:45:19.224676,Merchant_46,True
8359,389,26257.98,debit,entertainment,2025-05-23 13:44:19.224676,Merchant_25,False
8360,909,34254.82,credit,withdrawal,2025-10-21 22:28:19.224676,Merchant_89,False
8361,925,36857.73,credit,health,2025-06-20 11:42:19.224676,Merchant_52,False
8362,655,5695.84,credit,entertainment,2025-07-29 14:55:19.224676,Merchant_58,False
8363,415,6676.36,credit,transfer,2025-09-12 23:23:19.224676,Merchant_32,False
8364,436,44538.17,debit,salary,2025-06-11 13:56:19.224676,Merchant_56,True
8365,97,8857.12,debit,entertainment,2025-05-12 20:16:19.224676,Merchant_62,False
8366,237,37890.42,credit,transfer,2025-05-19 23:05:19.224676,Merchant_70,False
8367,531,3560.57,debit,health,2025-05-28 21:34:19.224676,Merchant_79,False
8368,675,47682.37,debit,salary,2025-07-24 21:00:19.224676,Merchant_59,True
8369,931,5476.84,debit,health,2025-07-15 11:46:19.224676,Merchant_4,False
8370,665,24896.04,debit,entertainment,2025-07-16 03:54:19.224676,Merchant_36,False
8371,686,7798.74,credit,transport,2025-08-11 08:17:19.224676,Merchant_4,False
8372,719,19314.98,debit,shopping,2025-09-16 16:42:19.224676,Merchant_7,False
8373,336,22114.23,credit,transfer,2025-10-13 22:03:19.224676,Merchant_63,False
8374,243,17913.49,credit,withdrawal,2025-10-24 10:46:19.224676,Merchant_99,False
8375,267,45842.13,credit,shopping,2025-06-11 01:47:19.224676,Merchant_29,False
8376,158,20976.69,credit,transport,2025-08-27 10:39:19.224676,Merchant_43,False
8377,750,49206.21,credit,food,2025-07-08 12:09:19.224676,Merchant_22,False
8378,340,16968.5,debit,salary,2025-09-10 23:07:19.224676,Merchant_65,False
8379,553,22386.25,credit,transport,2025-10-23 15:06:19.224676,Merchant_87,False
8380,864,9461.55,debit,entertainment,2025-08-13 12:40:19.224676,Merchant_17,False
8381,150,16810.06,debit,entertainment,2025-08-10 23:06:19.224676,Merchant_7,False
8382,674,24.49,debit,shopping,2025-09-25 05:08:19.224676,Merchant_70,False
8383,810,25512.82,credit,transfer,2025-08-09 13:49:19.224676,Merchant_61,False
8384,514,46511.64,credit,food,2025-09-03 04:49:19.224676,Merchant_95,False
8385,266,9802.82,credit,salary,2025-09-09 05:19:19.224676,Merchant_53,False
8386,122,32615.57,credit,entertainment,2025-05-27 16:36:19.224676,Merchant_27,False
8387,943,45291.8,credit,shopping,2025-06-23 02:38:19.224676,Merchant_27,False
8388,689,5162.07,debit,withdrawal,2025-06-04 20:18:19.224676,Merchant_69,False
8389,156,38982.91,credit,health,2025-06-23 20:07:19.224676,Merchant_11,False
8390,673,25019.88,credit,entertainment,2025-05-17 15:17:19.224676,Merchant_3,False
8391,467,26948.89,credit,transfer,2025-08-04 16:19:19.224676,Merchant_1,False
8392,757,10412.32,debit,shopping,2025-11-04 03:57:19.224676,Merchant_57,False
8393,953,15621.14,credit,food,2025-05-19 13:40:19.224676,Merchant_61,False
8394,597,45084.52,debit,salary,2025-07-02 07:53:19.224676,Merchant_99,True
8395,85,43399.39,debit,health,2025-08-13 19:50:19.224676,Merchant_1,True
8396,789,4355.23,credit,health,2025-08-06 16:27:19.224676,Merchant_12,False
8397,26,49257.51,credit,withdrawal,2025-09-17 08:53:19.224676,Merchant_100,False
8398,364,6880.29,credit,shopping,2025-05-22 03:08:19.224676,Merchant_80,False
8399,548,9555.77,credit,transfer,2025-07-07 06:25:19.224676,Merchant_86,False
8400,309,24428.42,credit,shopping,2025-05-28 23:00:19.224676,Merchant_79,False
8401,812,49956.47,debit,withdrawal,2025-10-28 14:01:19.224676,Merchant_99,True
8402,347,424.03,credit,salary,2025-10-19 16:48:19.224676,Merchant_95,False
8403,416,20509.57,credit,food,2025-10-01 06:02:19.224676,Merchant_74,False
8404,144,2640.48,debit,transfer,2025-08-09 17:24:19.224676,Merchant_61,False
8405,205,11012.23,debit,health,2025-09-09 23:39:19.224676,Merchant_59,False
8406,119,8357.47,debit,entertainment,2025-10-24 20:20:19.224676,Merchant_64,False
8407,559,43190.03,credit,food,2025-09-23 13:09:19.224676,Merchant_97,False
8408,118,17267.06,debit,food,2025-06-24 20:32:19.224676,Merchant_65,False
8409,497,29051.66,credit,entertainment,2025-05-16 11:25:19.224676,Merchant_86,False
8410,61,35887.79,credit,food,2025-10-23 02:06:19.224676,Merchant_72,False
8411,945,49265.9,credit,shopping,2025-10-07 14:34:19.224676,Merchant_36,False
8412,853,14580.94,credit,food,2025-11-01 18:44:19.224676,Merchant_32,False
8413,352,15930.41,credit,salary,2025-10-04 15:11:19.224676,Merchant_10,False
8414,51,16966.03,debit,food,2025-08-07 22:56:19.224676,Merchant_87,False
8415,411,27252.54,credit,health,2025-09-10 16:02:19.224676,Merchant_69,False
8416,485,9938.12,debit,transport,2025-08-12 03:38:19.224676,Merchant_22,False
8417,327,35668.96,debit,entertainment,2025-08-31 01:45:19.224676,Merchant_42,True
8418,216,43264.44,debit,food,2025-08-10 20:26:19.224676,Merchant_70,True
8419,921,41833.31,debit,shopping,2025-08-08 22:44:19.224676,Merchant_34,True
8420,899,33503.73,debit,salary,2025-05-11 04:27:19.224676,Merchant_42,True
8421,865,49577.51,credit,food,2025-05-27 15:05:19.224676,Merchant_82,False
8422,725,20707.44,debit,withdrawal,2025-07-06 05:07:19.224676,Merchant_93,False
8423,91,20134.48,credit,salary,2025-08-18 16:34:19.224676,Merchant_56,False
8424,759,8570.53,credit,entertainment,2025-10-08 23:08:19.224676,Merchant_74,False
8425,978,27830.09,credit,food,2025-10-13 10:13:19.224676,Merchant_67,False
8426,288,43745.24,debit,entertainment,2025-07-31 05:19:19.224676,Merchant_47,True
8427,452,35140.66,credit,transfer,2025-07-23 04:34:19.224676,Merchant_89,False
8428,65,692.86,debit,salary,2025-05-11 21:39:19.224676,Merchant_21,False
8429,910,14245.53,debit,shopping,2025-09-27 17:36:19.224676,Merchant_60,False
8430,107,34237.11,debit,salary,2025-07-29 22:31:19.224676,Merchant_1,True
8431,95,629.83,debit,shopping,2025-05-09 00:56:19.224676,Merchant_71,False
8432,258,23574.87,credit,health,2025-10-06 10:52:19.224676,Merchant_9,False
8433,3,40610.79,credit,transfer,2025-09-12 17:31:19.224676,Merchant_39,False
8434,908,21651.68,debit,food,2025-10-06 16:53:19.224676,Merchant_57,False
8435,89,17592.06,debit,transport,2025-07-31 07:47:19.224676,Merchant_3,False
8436,868,28563.69,credit,food,2025-08-05 02:38:19.224676,Merchant_29,False
8437,708,34841.33,credit,transfer,2025-07-13 15:44:19.224676,Merchant_98,False
8438,739,40175.6,credit,health,2025-05-14 00:18:19.224676,Merchant_51,False
8439,104,17579.2,credit,withdrawal,2025-06-16 02:27:19.224676,Merchant_72,False
8440,82,36194.89,credit,withdrawal,2025-09-17 22:53:19.224676,Merchant_6,False
8441,274,7241.04,debit,health,2025-05-15 17:18:19.224676,Merchant_23,False
8442,822,24138.46,debit,salary,2025-06-08 16:35:19.224676,Merchant_89,False
8443,522,26439.12,credit,shopping,2025-06-18 19:18:19.224676,Merchant_81,False
8444,862,49945.25,debit,entertainment,2025-08-11 00:39:19.224676,Merchant_91,True
8445,761,30648.79,debit,withdrawal,2025-10-09 01:35:19.224676,Merchant_67,True
8446,328,43153.92,debit,transfer,2025-09-27 00:15:19.224676,Merchant_45,True
8447,873,7467.74,credit,health,2025-06-24 13:00:19.224676,Merchant_23,False
8448,257,748.32,credit,food,2025-07-08 03:10:19.224676,Merchant_99,False
8449,508,32953.65,credit,food,2025-07-25 01:10:19.224676,Merchant_73,False
8450,80,20732.65,credit,salary,2025-06-28 16:35:19.224676,Merchant_18,False
8451,856,16314.51,debit,withdrawal,2025-09-02 09:31:19.224676,Merchant_90,False
8452,609,29173.68,debit,entertainment,2025-07-24 16:50:19.224676,Merchant_23,False
8453,162,9733.81,debit,transport,2025-08-01 00:25:19.224676,Merchant_36,False
8454,10,44861.26,debit,transport,2025-06-09 12:18:19.224676,Merchant_65,True
8455,930,6371.76,credit,shopping,2025-05-10 06:38:19.224676,Merchant_16,False
8456,568,38530.86,credit,transfer,2025-09-07 03:40:19.224676,Merchant_49,False
8457,864,43856.68,debit,entertainment,2025-06-08 11:00:19.224676,Merchant_53,True
8458,614,31815.33,credit,health,2025-06-06 05:28:19.224676,Merchant_18,False
8459,938,20263.75,credit,entertainment,2025-10-25 01:03:19.224676,Merchant_81,False
8460,909,40935.79,debit,withdrawal,2025-07-26 07:07:19.224676,Merchant_10,True
8461,145,36104.05,credit,transfer,2025-05-12 13:46:19.224676,Merchant_38,False
8462,667,28074.37,credit,transfer,2025-05-08 15:26:19.224676,Merchant_2,False
8463,486,24413.04,debit,shopping,2025-07-07 14:40:19.224676,Merchant_78,False
8464,92,3513.52,debit,transfer,2025-08-30 10:25:19.224676,Merchant_74,False
8465,802,21287.93,credit,salary,2025-07-10 06:33:19.224676,Merchant_68,False
8466,737,6381.5,credit,entertainment,2025-09-22 10:41:19.224676,Merchant_27,False
8467,698,35007.14,credit,health,2025-07-20 17:40:19.224676,Merchant_12,False
8468,817,11344.16,credit,entertainment,2025-05-25 11:20:19.224676,Merchant_80,False
8469,745,44189.28,debit,health,2025-11-01 06:03:19.224676,Merchant_28,True
8470,773,8477.57,debit,health,2025-10-03 01:51:19.224676,Merchant_27,False
8471,159,7018.56,credit,health,2025-06-02 11:30:19.224676,Merchant_1,False
8472,649,23589.7,credit,transfer,2025-07-04 01:40:19.224676,Merchant_64,False
8473,712,41093.03,debit,salary,2025-09-01 19:02:19.224676,Merchant_60,True
8474,675,5800.97,credit,withdrawal,2025-10-25 02:12:19.224676,Merchant_53,False
8475,429,27090.15,debit,shopping,2025-08-01 22:05:19.224676,Merchant_33,False
8476,994,15701.8,debit,health,2025-08-18 12:27:19.224676,Merchant_84,False
8477,228,29744.19,debit,salary,2025-07-05 14:00:19.224676,Merchant_89,False
8478,675,40766.96,debit,food,2025-06-06 20:04:19.224676,Merchant_52,True
8479,42,17765.11,credit,salary,2025-09-08 20:33:19.224676,Merchant_49,False
8480,286,38717.74,credit,salary,2025-09-18 10:50:19.224676,Merchant_5,False
8481,317,11913.69,credit,transport,2025-09-14 12:14:19.224676,Merchant_91,False
8482,883,24684.67,debit,shopping,2025-06-08 19:06:19.224676,Merchant_37,False
8483,541,19370.54,debit,transport,2025-05-31 00:25:19.224676,Merchant_87,False
8484,992,4343.82,debit,health,2025-05-27 01:32:19.224676,Merchant_62,False
8485,777,28799.19,credit,withdrawal,2025-05-23 08:33:19.224676,Merchant_94,False
8486,346,39799.03,debit,transfer,2025-09-16 03:26:19.224676,Merchant_3,True
8487,610,32682.59,credit,salary,2025-10-11 19:17:19.224676,Merchant_83,False
8488,367,11619.28,debit,food,2025-05-17 21:08:19.224676,Merchant_90,False
8489,42,31341.3,debit,food,2025-10-04 15:48:19.224676,Merchant_29,True
8490,539,43480.46,debit,health,2025-09-22 16:55:19.224676,Merchant_26,True
8491,508,1403.04,credit,withdrawal,2025-10-05 09:54:19.224676,Merchant_2,False
8492,192,46150.92,credit,entertainment,2025-10-23 09:25:19.224676,Merchant_45,False
8493,347,14347.86,credit,food,2025-09-18 22:09:19.224676,Merchant_54,False
8494,286,7105.04,debit,withdrawal,2025-10-25 12:48:19.224676,Merchant_29,False
8495,292,36684.09,debit,food,2025-07-28 23:44:19.224676,Merchant_41,True
8496,288,31193.98,debit,shopping,2025-07-15 23:31:19.224676,Merchant_7,True
8497,171,41170.07,credit,health,2025-06-22 18:06:19.224676,Merchant_24,False
8498,74,6933.62,credit,transport,2025-05-09 14:50:19.224676,Merchant_64,False
8499,236,6156.32,credit,salary,2025-07-24 23:37:19.224676,Merchant_95,False
8500,823,39708.29,debit,entertainment,2025-07-27 21:16:19.224676,Merchant_69,True
8501,906,8038.06,debit,transfer,2025-06-04 11:03:19.224676,Merchant_75,False
8502,685,28835.92,credit,shopping,2025-08-24 08:57:19.224676,Merchant_79,False
8503,747,21018.56,credit,food,2025-06-02 04:50:19.224676,Merchant_89,False
8504,687,7353.5,credit,food,2025-07-06 16:45:19.224676,Merchant_58,False
8505,81,10178.1,credit,salary,2025-09-12 04:49:19.224676,Merchant_48,False
8506,609,37905.33,debit,withdrawal,2025-10-30 04:52:19.224676,Merchant_6,True
8507,674,1932.4,debit,transfer,2025-07-24 15:52:19.224676,Merchant_97,False
8508,273,46020.63,debit,shopping,2025-06-10 04:16:19.224676,Merchant_24,True
8509,610,33265.63,debit,salary,2025-09-19 23:07:19.224676,Merchant_76,True
8510,966,25732.23,debit,transport,2025-09-28 03:05:19.224676,Merchant_9,False
8511,874,11528.59,debit,transfer,2025-10-22 09:51:19.224676,Merchant_81,False
8512,929,39210.97,credit,health,2025-07-01 22:50:19.224676,Merchant_99,False
8513,891,15053.67,debit,salary,2025-08-29 06:31:19.224676,Merchant_98,False
8514,842,5467.51,debit,shopping,2025-08-27 03:39:19.224676,Merchant_7,False
8515,381,11948.21,debit,withdrawal,2025-05-17 12:23:19.224676,Merchant_1,False
8516,421,38970.44,credit,food,2025-06-19 10:51:19.224676,Merchant_89,False
8517,766,21707.48,debit,shopping,2025-10-30 03:33:19.224676,Merchant_35,False
8518,484,16839.63,debit,withdrawal,2025-06-24 22:19:19.224676,Merchant_65,False
8519,777,29898.32,credit,withdrawal,2025-06-09 09:10:19.224676,Merchant_12,False
8520,294,12235.47,credit,shopping,2025-06-26 08:42:19.224676,Merchant_59,False
8521,12,16599.58,credit,transfer,2025-10-14 11:54:19.224676,Merchant_11,False
8522,64,20936.68,debit,entertainment,2025-10-24 05:07:19.224676,Merchant_86,False
8523,300,40984.85,debit,shopping,2025-10-30 10:02:19.224676,Merchant_86,True
8524,45,28321.53,credit,transfer,2025-06-17 08:19:19.224676,Merchant_89,False
8525,347,48623.3,debit,shopping,2025-08-17 14:49:19.224676,Merchant_19,True
8526,673,25039.33,credit,health,2025-08-21 10:57:19.224676,Merchant_45,False
8527,308,43736.34,debit,withdrawal,2025-09-24 07:33:19.224676,Merchant_76,True
8528,562,30762.31,credit,entertainment,2025-07-27 08:52:19.224676,Merchant_80,False
8529,31,35196.59,debit,health,2025-06-16 16:48:19.224676,Merchant_3,True
8530,460,21683.99,debit,food,2025-09-21 03:29:19.224676,Merchant_100,False
8531,240,7584.84,debit,salary,2025-07-05 11:03:19.224676,Merchant_81,False
8532,558,30168.35,credit,salary,2025-09-28 23:07:19.224676,Merchant_11,False
8533,230,20474.12,debit,health,2025-10-12 22:40:19.224676,Merchant_93,False
8534,858,1308.13,debit,entertainment,2025-06-21 16:16:19.224676,Merchant_66,False
8535,269,32348.87,credit,transfer,2025-05-19 07:30:19.224676,Merchant_6,False
8536,418,44930.18,debit,salary,2025-06-23 17:12:19.224676,Merchant_59,True
8537,907,10176.31,debit,health,2025-09-06 07:19:19.224676,Merchant_76,False
8538,250,34230.68,credit,salary,2025-08-10 21:11:19.224676,Merchant_56,False
8539,376,41089.74,credit,transport,2025-11-02 07:50:19.224676,Merchant_47,False
8540,155,2710.35,credit,transport,2025-09-15 18:59:19.224676,Merchant_51,False
8541,747,36987.67,debit,transport,2025-05-12 21:26:19.224676,Merchant_5,True
8542,415,32663.23,credit,food,2025-06-13 20:21:19.224676,Merchant_43,False
8543,915,13830.61,debit,health,2025-10-09 05:39:19.224676,Merchant_55,False
8544,483,38855.84,credit,transfer,2025-07-31 11:45:19.224676,Merchant_80,False
8545,915,49193.2,debit,health,2025-05-11 03:16:19.224676,Merchant_83,True
8546,779,11993.31,credit,health,2025-05-07 19:20:19.224676,Merchant_33,False
8547,578,26716.44,debit,entertainment,2025-09-22 00:26:19.224676,Merchant_51,False
8548,114,19539.76,credit,salary,2025-10-19 15:57:19.224676,Merchant_57,False
8549,904,2487.56,debit,food,2025-05-09 02:19:19.224676,Merchant_23,False
8550,247,2016.13,credit,entertainment,2025-08-21 02:52:19.224676,Merchant_30,False
8551,619,10563.98,credit,transport,2025-11-02 11:18:19.224676,Merchant_16,False
8552,503,34451.86,debit,health,2025-10-23 07:18:19.224676,Merchant_51,True
8553,393,48332.41,debit,food,2025-06-11 02:59:19.224676,Merchant_18,True
8554,29,41242.1,credit,shopping,2025-06-10 12:17:19.224676,Merchant_24,False
8555,739,24999.16,debit,withdrawal,2025-09-30 18:13:19.224676,Merchant_9,False
8556,970,31091.01,debit,food,2025-10-30 09:29:19.224676,Merchant_40,True
8557,520,16914.86,credit,transport,2025-08-01 03:19:19.224676,Merchant_48,False
8558,315,49497.79,debit,entertainment,2025-08-21 11:09:19.224676,Merchant_46,True
8559,825,46831.14,credit,withdrawal,2025-10-20 11:07:19.224676,Merchant_57,False
8560,405,33233.32,debit,transport,2025-10-21 00:37:19.224676,Merchant_72,True
8561,773,30591.82,debit,health,2025-08-19 07:24:19.224676,Merchant_69,True
8562,731,16842.27,credit,salary,2025-08-01 06:23:19.224676,Merchant_15,False
8563,853,47245.06,credit,withdrawal,2025-08-31 03:32:19.224676,Merchant_42,False
8564,257,12834.9,credit,shopping,2025-07-31 01:49:19.224676,Merchant_3,False
8565,94,16560.62,debit,salary,2025-10-24 10:23:19.224676,Merchant_90,False
8566,122,3947.74,debit,food,2025-06-26 17:46:19.224676,Merchant_70,False
8567,547,29239.34,debit,entertainment,2025-11-04 07:52:19.224676,Merchant_63,False
8568,315,22467.64,credit,withdrawal,2025-07-01 20:12:19.224676,Merchant_42,False
8569,174,1785.47,debit,health,2025-05-17 14:25:19.224676,Merchant_45,False
8570,970,39137.52,debit,entertainment,2025-09-07 01:14:19.224676,Merchant_6,True
8571,890,2871.92,debit,transfer,2025-07-28 13:29:19.224676,Merchant_25,False
8572,981,12342.1,debit,salary,2025-08-11 01:57:19.224676,Merchant_98,False
8573,816,38865.54,debit,shopping,2025-06-04 23:37:19.224676,Merchant_90,True
8574,188,22949.1,credit,entertainment,2025-06-27 07:43:19.224676,Merchant_38,False
8575,860,4215.77,debit,transfer,2025-10-01 16:05:19.224676,Merchant_25,False
8576,920,10156.7,credit,salary,2025-09-15 03:52:19.224676,Merchant_74,False
8577,30,21489.55,debit,transport,2025-05-12 20:24:19.224676,Merchant_31,False
8578,870,23576.32,debit,shopping,2025-10-28 20:36:19.224676,Merchant_42,False
8579,913,24595.43,debit,entertainment,2025-10-11 12:59:19.224676,Merchant_64,False
8580,888,14491.7,credit,entertainment,2025-07-01 15:49:19.224676,Merchant_46,False
8581,92,25636.2,debit,shopping,2025-07-07 12:38:19.224676,Merchant_71,False
8582,25,40877.49,credit,shopping,2025-09-02 05:22:19.224676,Merchant_18,False
8583,959,3924.67,debit,withdrawal,2025-07-24 07:34:19.224676,Merchant_48,False
8584,716,40426.73,credit,transfer,2025-07-22 06:24:19.224676,Merchant_6,False
8585,994,38701.81,credit,withdrawal,2025-05-22 20:29:19.224676,Merchant_89,False
8586,669,23146.23,credit,withdrawal,2025-08-03 12:39:19.224676,Merchant_31,False
8587,829,30152.04,credit,food,2025-08-03 23:26:19.224676,Merchant_73,False
8588,393,16993.3,credit,transfer,2025-09-21 09:36:19.224676,Merchant_49,False
8589,60,14077.51,credit,food,2025-05-09 06:27:19.224676,Merchant_81,False
8590,650,17783.14,credit,entertainment,2025-07-16 06:01:19.224676,Merchant_63,False
8591,6,47697.93,credit,shopping,2025-08-23 03:09:19.224676,Merchant_37,False
8592,412,24903.26,debit,salary,2025-07-17 18:21:19.224676,Merchant_79,False
8593,619,38958.55,debit,shopping,2025-05-29 14:00:19.224676,Merchant_59,True
8594,699,24174.82,debit,health,2025-06-27 04:23:19.224676,Merchant_53,False
8595,383,39551.72,credit,transfer,2025-10-04 00:11:19.224676,Merchant_35,False
8596,531,30051.18,debit,transfer,2025-07-01 13:16:19.224676,Merchant_93,True
8597,441,33751.48,credit,food,2025-09-29 10:50:19.224676,Merchant_39,False
8598,333,20808.9,debit,transport,2025-10-21 14:25:19.224676,Merchant_28,False
8599,489,6557.34,credit,salary,2025-07-29 17:55:19.224676,Merchant_99,False
8600,254,24080.63,debit,transfer,2025-05-17 23:23:19.224676,Merchant_70,False
8601,200,37577.39,debit,salary,2025-11-03 03:39:19.224676,Merchant_62,True
8602,269,39282.54,debit,transfer,2025-10-21 05:52:19.224676,Merchant_68,True
8603,471,45062.45,credit,health,2025-06-08 15:12:19.224676,Merchant_72,False
8604,858,6448.03,debit,salary,2025-08-18 08:37:19.224676,Merchant_89,False
8605,82,43411.76,credit,shopping,2025-09-23 16:53:19.224676,Merchant_17,False
8606,387,11237.35,credit,salary,2025-07-11 16:13:19.224676,Merchant_20,False
8607,480,6346.63,credit,food,2025-10-14 10:13:19.224676,Merchant_26,False
8608,317,41960.86,debit,food,2025-05-25 03:59:19.224676,Merchant_9,True
8609,993,8541.84,credit,salary,2025-10-26 04:27:19.224676,Merchant_38,False
8610,204,24936.76,credit,entertainment,2025-06-01 19:47:19.224676,Merchant_72,False
8611,264,19385.48,debit,entertainment,2025-09-09 16:02:19.224676,Merchant_59,False
8612,625,2255.97,credit,food,2025-09-06 12:53:19.224676,Merchant_83,False
8613,168,46706.72,debit,food,2025-06-10 23:00:19.224676,Merchant_24,True
8614,828,26682.32,debit,transfer,2025-05-21 07:02:19.224676,Merchant_79,False
8615,353,27045.32,credit,entertainment,2025-08-29 16:56:19.224676,Merchant_51,False
8616,67,48724.77,credit,shopping,2025-09-01 02:34:19.224676,Merchant_61,False
8617,809,26548.3,credit,entertainment,2025-06-15 22:44:19.224676,Merchant_33,False
8618,971,18727.58,credit,transport,2025-06-09 17:47:19.224676,Merchant_53,False
8619,441,19369.67,credit,health,2025-09-17 14:38:19.224676,Merchant_22,False
8620,187,40828.79,credit,withdrawal,2025-09-08 21:02:19.224676,Merchant_41,False
8621,619,26334.56,debit,health,2025-10-20 17:53:19.224676,Merchant_45,False
8622,174,1436.62,credit,salary,2025-06-25 10:26:19.224676,Merchant_19,False
8623,474,5480.12,debit,shopping,2025-08-24 16:04:19.224676,Merchant_14,False
8624,459,47946.73,debit,transport,2025-08-02 07:18:19.224676,Merchant_97,True
8625,228,37319.87,credit,transport,2025-05-16 04:16:19.224676,Merchant_36,False
8626,757,35269.93,debit,entertainment,2025-05-18 13:26:19.224676,Merchant_11,True
8627,983,40923.3,debit,health,2025-10-23 13:04:19.224676,Merchant_76,True
8628,356,45275.7,credit,health,2025-07-13 09:43:19.224676,Merchant_22,False
8629,52,42922.86,debit,transfer,2025-10-28 09:06:19.224676,Merchant_8,True
8630,492,2015.7,debit,withdrawal,2025-09-26 21:45:19.224676,Merchant_98,False
8631,483,8790.74,credit,withdrawal,2025-08-29 15:36:19.224676,Merchant_94,False
8632,66,45098.24,debit,transfer,2025-09-08 20:57:19.224676,Merchant_90,True
8633,209,37957.35,credit,shopping,2025-08-03 23:32:19.224676,Merchant_48,False
8634,564,30131.23,debit,withdrawal,2025-05-22 15:08:19.224676,Merchant_29,True
8635,137,40656.16,credit,entertainment,2025-06-26 18:05:19.224676,Merchant_75,False
8636,201,17723.84,credit,shopping,2025-06-06 03:22:19.224676,Merchant_24,False
8637,132,42276.77,credit,salary,2025-06-03 11:40:19.224676,Merchant_35,False
8638,974,37209.7,debit,entertainment,2025-07-31 18:01:19.224676,Merchant_22,True
8639,281,16598.78,credit,health,2025-07-19 03:50:19.224676,Merchant_9,False
